Horizon name             Index       Red     Green      Blue   Segment         X         Y         Z        Vp   Vp grad        Vs   density         q
H070                       122      1.00      1.00      0.00         1   6398.17      0.00   2662.00   3472.75     0.625   1936.09      2.30  62000.00
H070                       122      1.00      1.00      0.00         1   6497.82      0.00   2653.62   3467.52     0.625   1931.88      2.30  62000.00
H070                       122      1.00      1.00      0.00         1   6597.11      0.00   2641.85   3460.15     0.625   1925.96      2.29  62000.00
H070                       122      1.00      1.00      0.00         1   6696.23      0.00   2628.52   3451.83     0.625   1919.27      2.29  62000.00
H070                       122      1.00      1.00      0.00         1   6795.30      0.00   2614.92   3443.33     0.625   1912.43      2.29  62000.00
H070                       122      1.00      1.00      0.00         1   6894.18      0.00   2599.93   3433.95     0.625   1904.90      2.29  62000.00
H070                       122      1.00      1.00      0.00         1   6992.81      0.00   2583.34   3423.59     0.625   1896.57      2.29  62000.00
H070                       122      1.00      1.00      0.00         1   7091.45      0.00   2566.76   3413.23     0.625   1888.23      2.29  62000.00
H070                       122      1.00      1.00      0.00         1   7190.08      0.00   2550.16   3402.85     0.625   1879.89      2.29  62000.00
H070                       122      1.00      1.00      0.00         1   7289.11      0.00   2536.67   3394.42     0.625   1873.11      2.28  62000.00
H070                       122      1.00      1.00      0.00         1   7388.60      0.00   2526.78   3388.24     0.625   1868.14      2.28  62000.00
H070                       122      1.00      1.00      0.00         1   7487.11      0.00   2509.86   3377.66     0.625   1859.64      2.28  62000.00
H070                       122      1.00      1.00      0.00         1   7584.70      0.00   2487.94   3363.96     0.625   1848.63      2.28  62000.00
H070                       122      1.00      1.00      0.00         1   7681.15      0.00   2461.32   3347.33     0.625   1835.25      2.27  62000.00
H070                       122      1.00      1.00      0.00         1   7777.75      0.00   2435.31   3331.07     0.625   1822.18      2.27  62000.00
H070                       122      1.00      1.00      0.00         1   7872.59      0.00   2403.23   3311.02     0.625   1806.06      2.27  62000.00
H070                       122      1.00      1.00      0.00         1   7967.45      0.00   2371.26   3291.04     0.625   1789.99      2.27  62000.00
H070                       122      1.00      1.00      0.00         1   8062.33      0.00   2339.31   3271.07     0.625   1773.94      2.26  62000.00
H070                       122      1.00      1.00      0.00         1   8158.13      0.00   2310.53   3253.08     0.625   1759.48      2.26  62000.00
H070                       122      1.00      1.00      0.00         1   8254.19      0.00   2282.67   3235.67     0.625   1745.48      2.25  62000.00
H070                       122      1.00      1.00      0.00         1   8349.08      0.00   2250.74   3215.71     0.625   1729.43      2.25  62000.00
H070                       122      1.00      1.00      0.00         1   8443.94      0.00   2218.78   3195.73     0.625   1713.37      2.25  62000.00
H070                       122      1.00      1.00      0.00         1   8538.81      0.00   2186.81   3175.75     0.625   1697.31      2.24  62000.00
H070                       122      1.00      1.00      0.00         1   8634.54      0.00   2157.76   3157.60     0.625   1682.71      2.24  62000.00
H070                       122      1.00      1.00      0.00         1   8731.03      0.00   2131.30   3141.06     0.625   1669.42      2.24  62000.00
H070                       122      1.00      1.00      0.00         1   8828.09      0.00   2106.95   3125.84     0.625   1657.18      2.23  62000.00
H070                       122      1.00      1.00      0.00         1   8925.10      0.00   2082.43   3110.52     0.625   1644.86      2.23  62000.00
H070                       122      1.00      1.00      0.00         1   9021.74      0.00   2056.53   3094.33     0.625   1631.84      2.23  62000.00
H070                       122      1.00      1.00      0.00         1   9113.80      0.00   2017.12   3069.70     0.625   1612.04      2.23  62000.00
H070                       122      1.00      1.00      0.00         1   9200.13      0.00   1979.93   3046.46     0.625   1593.35      2.22  62000.00
H070                       122      1.00      1.00      0.00         1   9205.78      0.00   1977.49   2874.00     0.000   1604.00      2.14  62000.00
H070                       122      1.00      1.00      0.00         1   9295.72      0.00   1933.61   2874.00     0.000   1604.00      2.14  62000.00
H070                       122      1.00      1.00      0.00         1   9379.16      0.00   1877.89   2874.00     0.000   1604.00      2.14  62000.00
H070                       122      1.00      1.00      0.00         1   9460.05      0.00   1819.11   2874.00     0.000   1604.00      2.14  62000.00
H070                       122      1.00      1.00      0.00         1   9475.26      0.00   1807.68   2874.00     0.000   1604.00      2.14  62000.00
H070                       122      1.00      1.00      0.00         2   9962.44      0.00   2104.15   2874.00     0.000   1604.00      2.14  62000.00
H070                       122      1.00      1.00      0.00         2  10041.29      0.00   2030.11   2874.00     0.000   1604.00      2.14  62000.00
H070                       122      1.00      1.00      0.00         2  10105.03      0.00   1952.26   2874.00     0.000   1604.00      2.14  62000.00
H070                       122      1.00      1.00      0.00         2  10172.95      0.00   1888.65   2874.00     0.000   1604.00      2.14  62000.00
H070                       122      1.00      1.00      0.00         3  10591.87      0.00   2139.37   2783.00     0.000   1645.00      2.03  62000.00
H070                       122      1.00      1.00      0.00         3  10678.33      0.00   2089.49   2783.00     0.000   1645.00      2.03  62000.00
H070                       122      1.00      1.00      0.00         3  10767.88      0.00   2044.56   2783.00     0.000   1645.00      2.03  62000.00
H070                       122      1.00      1.00      0.00         3  10860.73      0.00   2007.24   2783.00     0.000   1645.00      2.03  62000.00
H070                       122      1.00      1.00      0.00         3  10953.22      0.00   1968.90   2783.00     0.000   1645.00      2.03  62000.00
H070                       122      1.00      1.00      0.00         3  11049.91      0.00   1943.66   2783.00     0.000   1645.00      2.03  62000.00
H070                       122      1.00      1.00      0.00         3  11076.60      0.00   1935.29   2783.00     0.000   1645.00      2.03  62000.00
H070                       122      1.00      1.00      0.00         4  11461.89      0.00   2197.96   3182.72     0.625   1702.91      2.25  62000.00
H070                       122      1.00      1.00      0.00         4  11562.63      0.00   2180.63   3171.90     0.625   1694.20      2.24  62000.00
H070                       122      1.00      1.00      0.00         4  11662.60      0.00   2179.81   3171.38     0.625   1693.79      2.24  62000.00
H070                       122      1.00      1.00      0.00         4  11761.86      0.00   2191.39   3178.62     0.625   1699.61      2.25  62000.00
H070                       122      1.00      1.00      0.00         4  11860.83      0.00   2205.77   3187.60     0.625   1706.83      2.25  62000.00
H070                       122      1.00      1.00      0.00         4  11960.24      0.00   2216.32   3194.20     0.625   1712.14      2.25  62000.00
H070                       122      1.00      1.00      0.00         4  12059.68      0.00   2226.60   3200.62     0.625   1717.30      2.25  62000.00
H070                       122      1.00      1.00      0.00         4  12159.32      0.00   2235.09   3205.93     0.625   1721.57      2.25  62000.00
H070                       122      1.00      1.00      0.00         4  12259.29      0.00   2236.28   3206.67     0.625   1722.16      2.25  62000.00
H070                       122      1.00      1.00      0.00         4  12359.29      0.00   2236.28   3206.68     0.625   1722.17      2.25  62000.00
H070                       122      1.00      1.00      0.00         4  12459.29      0.00   2236.28   3206.68     0.625   1722.17      2.25  62000.00
H070                       122      1.00      1.00      0.00         4  12559.29      0.00   2236.28   3206.68     0.625   1722.17      2.25  62000.00
H070                       122      1.00      1.00      0.00         4  12659.29      0.00   2236.24   3206.65     0.625   1722.15      2.25  62000.00
H070                       122      1.00      1.00      0.00         4  12759.12      0.00   2231.45   3203.65     0.625   1719.74      2.25  62000.00
H070                       122      1.00      1.00      0.00         4  12858.41      0.00   2219.73   3196.33     0.625   1713.85      2.25  62000.00
H070                       122      1.00      1.00      0.00         4  12957.30      0.00   2204.89   3187.05     0.625   1706.39      2.25  62000.00
H070                       122      1.00      1.00      0.00         4  13054.92      0.00   2183.05   3173.41     0.625   1695.42      2.24  62000.00
H070                       122      1.00      1.00      0.00         4  13152.39      0.00   2160.57   3159.36     0.625   1684.12      2.24  62000.00
H070                       122      1.00      1.00      0.00         4  13402.31      0.00   2139.00   3145.88     0.625   1673.29      2.24  62000.00
H070                       122      1.00      1.00      0.00         4  13641.29      0.00   2117.62   3132.51     0.625   1662.54      2.24  62000.00
H070                       122      1.00      1.00      0.00         4  13875.92      0.00   2091.96   3116.48     0.625   1649.65      2.23  62000.00
H070                       122      1.00      1.00      0.00         4  14136.62      0.00   2079.13   3108.46     0.625   1643.20      2.23  62000.00
H070                       122      1.00      1.00      0.00         4  14310.42      0.00   2057.75   3095.09     0.625   1632.45      2.23  62000.00
H070                       122      1.00      1.00      0.00         4  14558.09      0.00   2049.20   3089.75     0.625   1628.16      2.23  62000.00
H070                       122      1.00      1.00      0.00         4  14888.31      0.00   2047.06   3088.41     0.625   1627.08      2.23  62000.00
H070                       122      1.00      1.00      0.00         4  15270.68      0.00   2049.20   3089.75     0.625   1628.16      2.23  62000.00
H070                       122      1.00      1.00      0.00         4  15531.38      0.00   2053.47   3092.42     0.625   1630.31      2.23  62000.00
H070                       122      1.00      1.00      0.00         4  15709.52      0.00   2070.58   3103.11     0.625   1638.90      2.23  62000.00
H070                       122      1.00      1.00      0.00         4  16039.75      0.00   2085.55   3112.47     0.625   1646.42      2.23  62000.00
H070                       122      1.00      1.00      0.00         4  16322.17      0.00   2102.65   3123.16     0.625   1655.02      2.23  62000.00
H070                       122      1.00      1.00      0.00         4  16522.05      0.00   2121.90   3135.19     0.625   1664.69      2.24  62000.00
H070                       122      1.00      1.00      0.00         4  16700.19      0.00   2139.00   3145.88     0.625   1673.29      2.24  62000.00
H070                       122      1.00      1.00      0.00         4  16856.61      0.00   2139.00   3145.88     0.625   1673.29      2.24  62000.00
H070                       122      1.00      1.00      0.00         4  17000.00      0.00   2143.28   3148.55     0.625   1675.43      2.24  62000.00
H070-071_OIL               162      0.00      1.00      0.00         1   9200.13      0.00   1979.93   3046.46     0.625   1593.35      2.22  62000.00
H070-071_OIL               162      0.00      1.00      0.00         1   9337.89      0.00   1979.36   3046.10     0.625   1593.07      2.22  62000.00
H071                       123      1.00      0.84      0.00         1   8897.39      0.00   2135.68   2943.80     0.625   1399.73      2.33  62000.00
H071                       123      1.00      0.84      0.00         1   9016.90      0.00   2098.50   2920.56     0.625   1381.83      2.33  62000.00
H071                       123      1.00      0.84      0.00         1   9113.67      0.00   2073.06   2904.66     0.625   1369.59      2.32  62000.00
H071                       123      1.00      0.84      0.00         1   9206.96      0.00   2037.07   2882.17     0.625   1352.27      2.32  62000.00
H071                       123      1.00      0.84      0.00         1   9299.09      0.00   1997.88   2857.67     0.625   1333.41      2.31  62000.00
H071                       123      1.00      0.84      0.00         1   9337.89      0.00   1979.36   2846.10     0.625   1324.50      2.31  62000.00
H071                       123      1.00      0.84      0.00         1   9388.17      0.00   1952.00   2829.00     0.625   1311.33      2.31  62000.00
H071                       123      1.00      0.84      0.00         1   9471.87      0.00   1896.69   2794.43     0.625   1284.71      2.30  62000.00
H071                       123      1.00      0.84      0.00         1   9541.22      0.00   1848.75   2764.47     0.625   1261.64      2.29  62000.00
H071                       123      1.00      0.84      0.00         2  10003.86      0.00   2123.61   2936.25     0.625   1393.92      2.33  62000.00
H071                       123      1.00      0.84      0.00         2  10082.47      0.00   2055.74   2893.84     0.625   1361.26      2.32  62000.00
H071                       123      1.00      0.84      0.00         2  10152.61      0.00   1983.70   2848.81     0.625   1326.59      2.31  62000.00
H071                       123      1.00      0.84      0.00         2  10231.29      0.00   1927.04   2813.40     0.625   1299.32      2.30  62000.00
H071                       123      1.00      0.84      0.00         3  10633.71      0.00   2162.49   2960.55     0.625   1412.63      2.33  62000.00
H071                       123      1.00      0.84      0.00         3  10721.40      0.00   2118.75   2933.22     0.625   1391.58      2.33  62000.00
H071                       123      1.00      0.84      0.00         3  10811.36      0.00   2074.74   2905.71     0.625   1370.40      2.32  62000.00
H071                       123      1.00      0.84      0.00         3  10903.75      0.00   2036.12   2881.57     0.625   1351.81      2.32  62000.00
H071                       123      1.00      0.84      0.00         3  10997.09      0.00   2000.05   2859.03     0.625   1334.45      2.31  62000.00
H071                       123      1.00      0.84      0.00         3  11095.58      0.00   1987.38   2851.11     0.625   1328.36      2.31  62000.00
H071                       123      1.00      0.84      0.00         3  11136.28      0.00   1985.70   2850.07     0.625   1327.55      2.31  62000.00
H071                       123      1.00      0.84      0.00         4  11997.54      0.00   2254.07   3017.79     0.625   1456.70      2.35  62000.00
H071                       123      1.00      0.84      0.00         4  12115.79      0.00   2257.75   3020.09     0.625   1458.47      2.35  62000.00
H071                       123      1.00      0.84      0.00         4  12215.69      0.00   2260.56   3021.85     0.625   1459.82      2.35  62000.00
H071                       123      1.00      0.84      0.00         4  12315.69      0.00   2260.54   3021.84     0.625   1459.82      2.35  62000.00
H071                       123      1.00      0.84      0.00         4  12415.69      0.00   2260.54   3021.84     0.625   1459.82      2.35  62000.00
H071                       123      1.00      0.84      0.00         4  12515.69      0.00   2260.54   3021.84     0.625   1459.82      2.35  62000.00
H071                       123      1.00      0.84      0.00         4  12615.69      0.00   2260.54   3021.84     0.625   1459.82      2.35  62000.00
H071                       123      1.00      0.84      0.00         4  12715.69      0.00   2260.56   3021.85     0.625   1459.82      2.35  62000.00
H071                       123      1.00      0.84      0.00         4  12815.46      0.00   2254.75   3018.22     0.625   1457.03      2.35  62000.00
H071                       123      1.00      0.84      0.00         4  12914.46      0.00   2240.57   3009.36     0.625   1450.20      2.34  62000.00
H071                       123      1.00      0.84      0.00         4  13012.82      0.00   2222.47   2998.04     0.625   1441.49      2.34  62000.00
H071                       123      1.00      0.84      0.00         4  13110.95      0.00   2203.04   2985.90     0.625   1432.14      2.34  62000.00
H071                       123      1.00      0.84      0.00         4  13393.62      0.00   2183.91   2973.94     0.625   1422.93      2.34  62000.00
H071                       123      1.00      0.84      0.00         4  13654.32      0.00   2171.08   2965.92     0.625   1416.76      2.33  62000.00
H071                       123      1.00      0.84      0.00         4  13901.99      0.00   2143.28   2948.55     0.625   1403.38      2.33  62000.00
H071                       123      1.00      0.84      0.00         4  14106.21      0.00   2134.73   2943.20     0.625   1399.27      2.33  62000.00
H071                       123      1.00      0.84      0.00         4  14262.63      0.00   2126.17   2937.86     0.625   1395.15      2.33  62000.00
H071                       123      1.00      0.84      0.00         4  14410.36      0.00   2106.93   2925.83     0.625   1385.89      2.33  62000.00
H071                       123      1.00      0.84      0.00         4  14532.02      0.00   2100.51   2921.82     0.625   1382.80      2.33  62000.00
H071                       123      1.00      0.84      0.00         4  14753.62      0.00   2094.10   2917.81     0.625   1379.72      2.32  62000.00
H071                       123      1.00      0.84      0.00         4  14957.83      0.00   2100.51   2921.82     0.625   1382.80      2.33  62000.00
H071                       123      1.00      0.84      0.00         4  15222.88      0.00   2111.21   2928.50     0.625   1387.95      2.33  62000.00
H071                       123      1.00      0.84      0.00         4  15448.82      0.00   2104.79   2924.49     0.625   1384.86      2.33  62000.00
H071                       123      1.00      0.84      0.00         4  15726.90      0.00   2106.93   2925.83     0.625   1385.89      2.33  62000.00
H071                       123      1.00      0.84      0.00         4  15935.47      0.00   2113.34   2929.84     0.625   1388.98      2.33  62000.00
H071                       123      1.00      0.84      0.00         4  16113.61      0.00   2121.90   2935.19     0.625   1393.09      2.33  62000.00
H071                       123      1.00      0.84      0.00         4  16326.52      0.00   2141.14   2947.21     0.625   1402.36      2.33  62000.00
H071                       123      1.00      0.84      0.00         4  16587.22      0.00   2164.66   2961.91     0.625   1413.67      2.33  62000.00
H071                       123      1.00      0.84      0.00         4  16905.52      0.00   2183.34   2973.59     0.625   1422.66      2.34  62000.00
H072                       124      1.00      0.00      1.00         1      0.00      0.00   2707.70   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1    288.70      0.00   2709.04   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1    507.99      0.00   2709.04   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1    704.60      0.00   2706.35   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1    999.50      0.00   2710.39   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   1362.46      0.00   2709.04   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   1680.05      0.00   2710.39   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   1997.64      0.00   2710.39   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   2307.67      0.00   2715.77   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   2572.33      0.00   2713.08   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   2874.79      0.00   2710.39   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   3063.84      0.00   2711.73   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   3290.69      0.00   2714.42   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   3547.78      0.00   2719.80   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   3865.37      0.00   2714.42   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   4114.91      0.00   2709.04   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   4372.00      0.00   2703.66   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   4545.92      0.00   2700.97   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   4750.09      0.00   2705.01   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   4984.50      0.00   2711.73   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   5218.91      0.00   2714.42   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   5423.08      0.00   2717.11   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   5589.43      0.00   2722.50   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   5816.28      0.00   2729.22   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   6020.45      0.00   2733.26   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   6247.30      0.00   2731.91   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   6459.03      0.00   2726.53   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   6663.19      0.00   2703.66   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   6821.99      0.00   2676.75   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   6973.22      0.00   2645.81   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   7132.01      0.00   2617.56   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   7305.93      0.00   2585.27   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   7457.17      0.00   2548.94   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   7593.28      0.00   2513.96   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   7691.58      0.00   2484.36   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   7827.69      0.00   2450.73   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   7941.11      0.00   2419.79   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   8084.78      0.00   2372.70   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   8175.52      0.00   2339.06   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   8299.13      0.00   2303.08   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   8376.00      0.00   2276.72   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   8470.87      0.00   2244.78   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   8567.06      0.00   2217.35   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   8663.01      0.00   2189.04   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   8760.04      0.00   2164.59   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   8857.47      0.00   2141.91   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   8897.39      0.00   2135.68   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   8956.39      0.00   2127.55   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   9054.50      0.00   2108.36   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   9151.92      0.00   2085.62   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   9248.96      0.00   2061.23   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   9344.05      0.00   2030.18   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   9433.00      0.00   1984.29   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   9519.54      0.00   1933.70   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         1   9595.79      0.00   1881.85   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         2  10108.45      0.00   2168.76   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         2  10191.05      0.00   2102.07   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         2  10276.49      0.00   2049.65   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         2  10351.27      0.00   2012.97   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         2  10362.06      0.00   2007.91   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         3  10711.13      0.00   2204.80   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         3  10802.32      0.00   2161.25   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         3  10898.20      0.00   2133.99   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         3  10996.99      0.00   2118.41   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         3  11096.43      0.00   2108.03   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         3  11196.08      0.00   2099.64   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         3  11295.49      0.00   2105.97   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         3  11321.58      0.00   2107.99   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  11543.20      0.00   2238.92   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  11651.65      0.00   2229.06   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  11751.62      0.00   2228.35   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  11851.13      0.00   2237.93   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  11950.54      0.00   2248.55   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  11997.54      0.00   2254.07   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  12049.71      0.00   2261.33   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  12148.34      0.00   2277.99   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  12247.24      0.00   2292.75   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  12346.54      0.00   2304.39   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  12446.38      0.00   2309.03   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  12546.38      0.00   2309.07   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  12646.38      0.00   2309.07   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  12746.38      0.00   2309.08   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  12846.27      0.00   2306.11   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  12946.09      0.00   2301.01   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  13045.72      0.00   2293.96   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  13143.66      0.00   2273.83   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  13257.34      0.00   2269.85   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  13397.94      0.00   2265.81   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  13525.15      0.00   2257.74   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  13699.23      0.00   2257.74   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  13839.83      0.00   2241.60   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  13980.43      0.00   2237.56   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  14167.90      0.00   2237.56   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  14388.84      0.00   2213.35   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  14616.48      0.00   2189.14   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  14824.04      0.00   2172.99   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  15078.46      0.00   2185.10   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  15373.05      0.00   2193.17   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  15587.30      0.00   2181.07   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  15828.33      0.00   2185.10   4000.00     0.000   2213.00      2.52  62000.00
H072                       124      1.00      0.00      1.00         4  16150.22      0.00   2211.15   4000.00     0.000   2213.00      2.52  62000.00
H073                       126      1.00      1.00      1.00         1   9360.62      0.00   2093.83   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         1   9458.00      0.00   2039.03   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         1   9544.30      0.00   1988.17   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         1   9625.05      0.00   1928.86   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         1   9646.17      0.00   1912.39   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         2  10165.57      0.00   2192.05   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         2  10254.30      0.00   2137.80   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         2  10344.11      0.00   2093.86   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         2  10431.05      0.00   2065.19   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         2  10450.14      0.00   2059.35   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         3  10788.04      0.00   2246.33   4450.00     0.000   2560.00      2.59  62000.00
H073                       126      1.00      1.00      1.00         3  10885.96      0.00   2213.43   4450.00     0.000   2560.00      2.59  62000.00
