Horizon name           Segment       CDP         X         Y         Z
H159                         1   1187.91   7418.21      0.00   3454.81
H159                         1   1202.45   7509.08      0.00   3412.65
H159                         1   1216.74   7598.36      0.00   3367.16
H159                         1   1231.04   7687.73      0.00   3321.86
H159                         1   1245.35   7777.20      0.00   3276.77
H159                         1   1259.68   7866.73      0.00   3231.79
H159                         1   1274.00   7956.26      0.00   3186.79
H159                         1   1288.52   8047.00      0.00   3144.36
H159                         1   1302.84   8136.53      0.00   3099.38
H159                         1   1316.90   8224.37      0.00   3051.13
H159                         1   1331.18   8313.60      0.00   3005.51
H159                         1   1345.40   8402.50      0.00   2959.31
H159                         1   1356.10   8469.38      0.00   2927.34
H159                         1   1358.56   8484.75      0.00   2921.58
H159                         2   2228.82  13923.85      0.00   2642.05
H159                         2   2254.68  14085.52      0.00   2674.74
H159                         2   2302.47  14384.19      0.00   2735.56
H159                         2   2348.72  14673.23      0.00   2780.79
H159                         2   2388.80  14923.73      0.00   2827.57
H159                         2   2425.79  15154.96      0.00   2886.83
H159                         2   2459.18  15363.65      0.00   2944.28
H159                         2   2487.94  15543.37      0.00   3000.44
H159                         2   2511.40  15689.98      0.00   3048.06
H159                         2   2531.07  15812.94      0.00   3096.90
H159                         2   2553.39  15952.45      0.00   3162.83
H159                         2   2585.55  16153.45      0.00   3284.93
H159                         2   2598.04  16231.48      0.00   3332.55
H159                         2   2623.39  16389.92      0.00   3431.45
H159                         2   2638.90  16486.87      0.00   3500.00
H160-UC                      1   2218.53  13859.57      0.00   2645.97
H160-UC                      1   2245.43  14027.71      0.00   2690.34
H160-UC                      1   2284.74  14273.39      0.00   2741.80
H160-UC                      1   2321.74  14504.62      0.00   2776.11
H160-UC                      1   2371.07  14812.93      0.00   2827.57
H160-UC                      1   2408.07  15044.16      0.00   2879.03
H160-UC                      1   2444.05  15269.07      0.00   2938.17
H160-UC                      1   2473.18  15451.14      0.00   2994.34
H160-UC                      1   2495.51  15590.66      0.00   3038.29
H160-UC                      1   2517.52  15728.22      0.00   3089.56
H160-UC                      1   2546.20  15907.52      0.00   3179.93
H160-UC                      1   2576.09  16094.33      0.00   3291.04
H160-UC                      1   2593.82  16205.14      0.00   3356.22
H160-UC                      1   2628.31  16420.66      0.00   3500.00
H160-UC                      2   1184.00   7393.76      0.00   3500.00
H160-UC                      2   1199.39   7489.94      0.00   3454.29
H160-UC                      2   1213.72   7579.47      0.00   3409.31
H160-UC                      2   1228.04   7668.99      0.00   3364.30
H160-UC                      2   1242.35   7758.43      0.00   3319.16
H160-UC                      2   1256.64   7847.78      0.00   3273.80
H160-UC                      2   1270.93   7937.09      0.00   3228.38
H160-UC                      2   1285.23   8026.43      0.00   3183.02
H160-UC                      2   1299.54   8115.86      0.00   3137.85
H160-UC                      2   1313.89   8205.55      0.00   3093.17
H160-UC                      2   1328.42   8296.36      0.00   3050.88
H160-UC                      2   1342.44   8383.97      0.00   3002.17
H160-UC                      2   1356.42   8471.35      0.00   2953.01
H160-UC                      2   1368.08   8544.24      0.00   2921.97
H160-UC                      2   1370.29   8558.05      0.00   2917.21
H161                         1   2186.09  13656.84      0.00   2657.72
H161                         1   2206.12  13782.02      0.00   2699.69
H161                         1   2247.75  14042.16      0.00   2758.95
H161                         1   2294.76  14336.02      0.00   2819.77
H161                         1   2341.01  14625.06      0.00   2875.91
H161                         1   2410.38  15058.62      0.00   2966.36
H161                         1   2454.31  15333.20      0.00   3038.10
H161                         1   2482.06  15506.63      0.00   3097.35
H161                         1   2514.43  15708.96      0.00   3190.92
H161                         1   2556.05  15969.09      0.00   3343.75
H161                         1   2589.97  16181.05      0.00   3474.74
H161                         1   2596.91  16224.41      0.00   3500.00
H162                         1   2137.36  13352.25      0.00   2674.19
H162                         1   2156.02  13468.90      0.00   2704.37
H162                         1   2172.21  13570.06      0.00   2751.16
H162                         1   2201.50  13753.12      0.00   2799.50
H162                         1   2237.72  13979.53      0.00   2857.20
H162                         1   2263.93  14143.32      0.00   2883.71
H162                         1   2310.18  14432.36      0.00   2952.33
H162                         1   2356.42  14721.40      0.00   3017.82
H162                         1   2397.28  14976.72      0.00   3081.76
H162                         1   2421.94  15130.88      0.00   3133.22
H162                         1   2445.83  15280.21      0.00   3184.68
H162                         1   2471.27  15439.19      0.00   3257.98
H162                         1   2496.71  15598.16      0.00   3337.51
H162                         1   2528.31  15795.67      0.00   3448.23
H162                         1   2542.18  15882.38      0.00   3500.00
H163                         1   2123.47  13265.46      0.00   2678.62
H163                         1   2143.69  13391.82      0.00   2709.05
H163                         1   2166.81  13536.34      0.00   2769.87
H163                         1   2204.58  13772.39      0.00   2829.13
H163                         1   2243.89  14018.07      0.00   2886.83
H163                         1   2293.99  14331.20      0.00   2953.88
H163                         1   2348.72  14673.23      0.00   3033.42
H163                         1   2403.44  15015.26      0.00   3123.86
H163                         1   2458.94  15362.11      0.00   3254.86
H163                         1   2501.33  15627.06      0.00   3385.85
H163                         1   2532.93  15824.57      0.00   3500.00
H164                         1   2099.97  13118.58      0.00   2685.86
H164                         1   2130.92  13311.97      0.00   2738.37
H164                         1   2168.42  13546.39      0.00   2825.56
H164                         1   2221.93  13880.84      0.00   2909.78
H164                         1   2293.26  14326.64      0.00   3027.17
H164                         1   2365.58  14778.60      0.00   3147.35
H164                         1   2426.88  15161.77      0.00   3270.41
H164                         1   2487.92  15543.28      0.00   3435.21
H164                         1   2509.81  15680.05      0.00   3500.00
H165                         1   2070.00  12931.24      0.00   2694.90
H165                         1   2087.12  13038.24      0.00   2726.88
H165                         1   2117.50  13228.14      0.00   2791.05
H165                         1   2179.39  13614.95      0.00   2906.26
H165                         1   2241.28  14001.77      0.00   3005.44
H165                         1   2311.05  14437.82      0.00   3127.95
H165                         1   2367.32  14789.47      0.00   3249.00
H165                         1   2439.33  15239.59      0.00   3428.38
H165                         1   2460.72  15373.22      0.00   3500.00
H166                         1   2038.03  12731.41      0.00   2703.96
H166                         1   2064.78  12898.61      0.00   2754.65
H166                         1   2079.95  12993.44      0.00   2786.73
H166                         1   2095.00  13087.51      0.00   2820.93
H166                         1   2125.37  13277.31      0.00   2877.86
H166                         1   2157.34  13477.12      0.00   2943.25
H166                         1   2209.86  13805.38      0.00   3043.42
H166                         1   2264.67  14147.92      0.00   3149.15
H166                         1   2306.91  14411.96      0.00   3261.83
H166                         1   2350.30  14683.13      0.00   3366.17
H166                         1   2393.69  14954.31      0.00   3500.00
H167                         1   1192.24   7445.27      0.00   3500.00
H167                         1   1206.94   7537.12      0.00   3452.48
H167                         1   1221.57   7628.58      0.00   3411.61
H167                         1   1235.94   7718.38      0.00   3367.17
H167                         1   1250.24   7807.75      0.00   3321.87
H167                         1   1264.48   7896.75      0.00   3275.85
H167                         1   1278.61   7985.04      0.00   3228.46
H167                         1   1292.90   8074.36      0.00   3183.06
H167                         1   1307.21   8163.80      0.00   3137.89
H167                         1   1321.56   8253.48      0.00   3093.19
H167                         1   1336.16   8344.73      0.00   3051.87
H167                         1   1350.78   8436.14      0.00   3010.87
H167                         1   1365.08   8525.51      0.00   2965.65
H167                         1   1379.50   8615.62      0.00   2922.58
H167                         1   1384.92   8649.47      0.00   2911.19
H168                         1   1207.90   7543.13      0.00   3500.00
H168                         1   1223.63   7641.46      0.00   3453.35
H168                         1   1237.77   7729.79      0.00   3406.04
H168                         1   1252.06   7819.11      0.00   3360.63
H168                         1   1266.37   7908.55      0.00   3315.48
H168                         1   1280.88   7999.26      0.00   3272.95
H168                         1   1295.32   8089.47      0.00   3229.35
H168                         1   1309.95   8180.93      0.00   3188.46
H168                         1   1324.39   8271.22      0.00   3145.04
H168                         1   1339.02   8362.63      0.00   3104.05
H168                         1   1353.73   8454.53      0.00   3064.25
H168                         1   1368.42   8546.38      0.00   3024.29
H168                         1   1382.99   8637.42      0.00   2982.49
H168                         1   1397.08   8725.52      0.00   2934.70
H168                         1   1409.24   8801.52      0.00   2903.65
H168                         2   2024.18  12644.87      0.00   2707.66
H168                         2   2041.09  12750.58      0.00   2741.61
H168                         2   2056.46  12846.62      0.00   2769.63
H168                         2   2071.64  12941.50      0.00   2801.58
H168                         2   2086.82  13036.36      0.00   2833.58
H168                         2   2101.76  13129.73      0.00   2869.58
H168                         2   2127.65  13291.58      0.00   2930.73
H168                         2   2167.62  13541.35      0.00   3022.55
H168                         2   2214.43  13833.93      0.00   3119.93
H168                         2   2263.53  14140.79      0.00   3240.96
H168                         2   2297.78  14354.87      0.00   3330.00
H168                         2   2340.03  14618.91      0.00   3452.43
H168                         2   2351.44  14690.27      0.00   3500.00
H169                         1   1220.26   7620.39      0.00   3500.00
H169                         1   1236.26   7720.36      0.00   3451.53
H169                         1   1250.54   7809.65      0.00   3406.06
H169                         1   1264.84   7898.99      0.00   3360.69
H169                         1   1279.38   7989.85      0.00   3318.50
H169                         1   1293.72   8079.53      0.00   3273.80
H169                         1   1308.27   8170.46      0.00   3231.77
H169                         1   1322.89   8261.82      0.00   3190.66
H169                         1   1337.52   8353.23      0.00   3149.65
H169                         1   1352.23   8445.21      0.00   3110.04
H169                         1   1367.03   8537.67      0.00   3071.61
H169                         1   1381.84   8630.23      0.00   3033.48
H169                         1   1396.74   8723.37      0.00   2996.79
H169                         1   1411.52   8815.77      0.00   2958.17
H169                         1   1426.13   8907.04      0.00   2916.85
H169                         1   1436.05   8969.09      0.00   2896.93
H169                         2   2010.78  12561.12      0.00   2711.17
H169                         2   2038.74  12735.90      0.00   2772.74
H169                         2   2053.89  12830.57      0.00   2805.27
H169                         2   2068.69  12923.08      0.00   2843.63
H169                         2   2083.86  13017.88      0.00   2875.80
H169                         2   2098.65  13110.33      0.00   2914.23
H169                         2   2121.94  13255.90      0.00   2962.73
H169                         2   2161.91  13505.67      0.00   3057.33
H169                         2   2196.16  13719.75      0.00   3132.45
H169                         2   2237.26  13976.65      0.00   3242.36
H169                         2   2269.24  14176.47      0.00   3345.30
H169                         2   2306.91  14411.96      0.00   3452.43
H169                         2   2320.61  14497.59      0.00   3500.00
H170                         1   1232.62   7697.65      0.00   3500.00
H170                         1   1249.53   7803.33      0.00   3457.16
H170                         1   1263.88   7893.02      0.00   3412.49
H170                         1   1278.43   7983.94      0.00   3370.41
H170                         1   1292.99   8074.92      0.00   3328.50
H170                         1   1307.51   8165.68      0.00   3286.11
H170                         1   1322.12   8256.98      0.00   3244.85
H170                         1   1336.90   8349.40      0.00   3206.28
H170                         1   1351.52   8440.72      0.00   3165.08
H170                         1   1366.20   8532.49      0.00   3124.95
H170                         1   1380.96   8624.76      0.00   3086.04
H170                         1   1395.72   8717.02      0.00   3047.09
H170                         1   1410.48   8809.24      0.00   3008.04
H170                         1   1425.60   8903.77      0.00   2975.13
H170                         1   1440.43   8996.41      0.00   2937.20
H170                         1   1455.54   9090.88      0.00   2904.15
H170                         1   1464.78   9148.61      0.00   2887.72
H170                         2   1991.95  12443.42      0.00   2716.04
H170                         2   2024.26  12645.37      0.00   2785.36
H170                         2   2039.44  12740.24      0.00   2817.33
H170                         2   2054.62  12835.11      0.00   2849.30
H170                         2   2069.80  12929.97      0.00   2881.27
H170                         2   2084.98  13024.85      0.00   2913.23
H170                         2   2100.06  13119.15      0.00   2946.79
H170                         2   2136.79  13348.67      0.00   3055.94
H170                         2   2173.32  13577.03      0.00   3132.45
H170                         2   2204.15  13769.70      0.00   3210.36
H170                         2   2246.40  14033.74      0.00   3336.96
H170                         2   2288.64  14297.78      0.00   3473.29
H170                         2   2293.21  14326.33      0.00   3500.00
H171                         1   1264.76   7898.52      0.00   3500.00
H171                         1   1281.32   8001.97      0.00   3454.34
H171                         1   1295.81   8092.59      0.00   3411.64
H171                         1   1310.25   8182.79      0.00   3368.04
H171                         1   1324.88   8274.25      0.00   3327.13
H171                         1   1339.50   8365.65      0.00   3286.12
H171                         1   1354.12   8457.00      0.00   3244.99
H171                         1   1368.76   8548.48      0.00   3204.18
H171                         1   1383.51   8640.67      0.00   3165.06
H171                         1   1398.19   8732.45      0.00   3124.97
H171                         1   1412.95   8824.70      0.00   3085.99
H171                         1   1427.81   8917.59      0.00   3048.69
H171                         1   1442.85   9011.54      0.00   3014.18
H171                         1   1457.78   9104.85      0.00   2978.05
H171                         1   1472.56   9197.22      0.00   2939.38
H171                         1   1487.53   9290.82      0.00   2903.98
H171                         1   1502.06   9381.65      0.00   2875.43
H171                         2   1941.17  12126.06      0.00   2729.61
H171                         2   1978.34  12358.40      0.00   2788.30
H171                         2   1993.76  12454.74      0.00   2815.19
H171                         2   2009.04  12550.26      0.00   2844.96
H171                         2   2024.22  12645.12      0.00   2876.94
H171                         2   2039.40  12739.99      0.00   2908.91
H171                         2   2054.58  12834.86      0.00   2940.88
H171                         2   2069.76  12929.73      0.00   2972.85
H171                         2   2084.90  13024.35      0.00   3005.53
H171                         2   2099.69  13116.79      0.00   3044.01
H171                         2   2121.02  13250.13      0.00   3105.74
H171                         2   2158.94  13487.15      0.00   3185.82
H171                         2   2196.87  13724.16      0.00   3280.29
H171                         2   2226.46  13909.14      0.00   3358.57
H171                         2   2261.61  14128.81      0.00   3479.13
H171                         2   2266.24  14157.72      0.00   3500.00
H172                         1   1289.49   8053.04      0.00   3500.00
H172                         1   1305.38   8152.36      0.00   3451.53
H172                         1   1319.66   8241.65      0.00   3406.05
H172                         1   1334.02   8331.38      0.00   3361.47
H172                         1   1348.55   8422.19      0.00   3319.18
H172                         1   1363.26   8514.15      0.00   3279.59
H172                         1   1378.03   8606.42      0.00   3240.67
H172                         1   1392.79   8698.67      0.00   3201.71
H172                         1   1407.43   8790.17      0.00   3160.94
H172                         1   1422.04   8881.51      0.00   3119.81
H172                         1   1436.67   8972.91      0.00   3078.77
H172                         1   1451.40   9064.97      0.00   3039.37
H172                         1   1466.34   9158.38      0.00   3003.50
H172                         1   1481.31   9251.97      0.00   2968.04
H172                         1   1496.10   9344.36      0.00   2929.44
H172                         1   1510.93   9437.08      0.00   2891.72
H172                         1   1526.92   9537.03      0.00   2866.00
H172                         2   1893.70  11829.36      0.00   2744.31
H172                         2   1923.67  12016.69      0.00   2775.42
H172                         2   1939.37  12114.80      0.00   2794.93
H172                         2   1955.06  12212.88      0.00   2814.57
H172                         2   1970.76  12310.99      0.00   2834.06
H172                         2   1986.08  12406.78      0.00   2862.54
H172                         2   2000.95  12499.70      0.00   2899.55
H172                         2   2016.48  12596.77      0.00   2923.85
H172                         2   2032.01  12693.79      0.00   2948.35
H172                         2   2047.60  12791.23      0.00   2970.96
H172                         2   2062.79  12886.20      0.00   3001.93
H172                         2   2077.40  12977.52      0.00   3043.11
H172                         2   2092.07  13069.17      0.00   3083.53
H172                         2   2106.81  13161.29      0.00   3122.85
H172                         2   2128.42  13296.38      0.00   3165.12
H172                         2   2155.24  13464.02      0.00   3220.91
H172                         2   2185.77  13654.79      0.00   3291.09
H172                         2   2216.29  13845.55      0.00   3375.66
H172                         2   2251.44  14065.22      0.00   3500.00
H173                         1   1302.67   8135.45      0.00   3500.00
H173                         1   1317.04   8225.28      0.00   3453.04
H173                         1   1330.93   8312.07      0.00   3402.96
H173                         1   1345.26   8401.60      0.00   3357.99
H173                         1   1359.65   8491.56      0.00   3313.92
H173                         1   1374.28   8582.98      0.00   3272.93
H173                         1   1388.89   8674.31      0.00   3231.76
H173                         1   1403.68   8766.73      0.00   3193.19
H173                         1   1418.28   8858.00      0.00   3151.89
H173                         1   1433.05   8950.30      0.00   3113.04
H173                         1   1447.82   9042.64      0.00   3074.28
H173                         1   1462.60   9134.99      0.00   3035.55
H173                         1   1477.38   9227.36      0.00   2996.88
H173                         1   1492.28   9320.48      0.00   2960.11
H173                         1   1507.08   9413.02      0.00   2921.95
H173                         1   1522.27   9507.92      0.00   2890.06
H173                         1   1537.87   9605.45      0.00   2868.12
H173                         1   1543.87   9642.96      0.00   2860.30
H173                         2   1845.93  11530.84      0.00   2765.59
H173                         2   1864.33  11645.79      0.00   2782.74
H173                         2   1880.14  11744.64      0.00   2797.59
H173                         2   1896.05  11844.09      0.00   2807.74
H173                         2   1911.94  11943.35      0.00   2819.72
H173                         2   1927.83  12042.69      0.00   2831.07
H173                         2   1943.62  12141.40      0.00   2847.17
H173                         2   1959.33  12239.59      0.00   2866.00
H173                         2   1974.86  12336.62      0.00   2890.47
H173                         2   1990.11  12431.92      0.00   2921.01
H173                         2   2005.29  12526.80      0.00   2952.94
H173                         2   2020.65  12622.79      0.00   2981.05
H173                         2   2035.99  12718.66      0.00   3009.59
H173                         2   2051.17  12813.54      0.00   3041.54
H173                         2   2066.35  12908.41      0.00   3073.50
H173                         2   2081.52  13003.27      0.00   3105.47
H173                         2   2096.70  13098.14      0.00   3137.44
H173                         2   2111.84  13192.72      0.00   3170.28
H173                         2   2154.32  13458.24      0.00   3260.50
H173                         2   2191.32  13689.47      0.00   3355.87
H173                         2   2232.01  13943.83      0.00   3500.00
H174                         1   1317.51   8228.17      0.00   3500.00
H174                         1   1332.87   8324.22      0.00   3459.23
H174                         1   1347.50   8415.62      0.00   3418.22
H174                         1   1362.12   8506.99      0.00   3377.14
H174                         1   1376.67   8597.93      0.00   3335.12
H174                         1   1391.20   8688.73      0.00   3292.81
H174                         1   1405.81   8780.08      0.00   3251.67
H174                         1   1420.43   8871.46      0.00   3210.62
H174                         1   1435.06   8962.88      0.00   3169.65
H174                         1   1449.80   9055.02      0.00   3130.40
H174                         1   1464.56   9147.27      0.00   3091.44
H174                         1   1479.32   9239.53      0.00   3052.49
H174                         1   1494.12   9331.97      0.00   3014.03
H174                         1   1509.05   9425.30      0.00   2977.93
H174                         1   1524.24   9520.25      0.00   2946.96
H174                         1   1539.57   9616.08      0.00   2918.30
H174                         1   1554.76   9710.98      0.00   2886.40
H174                         1   1573.71   9829.46      0.00   2852.45
H174                         2   1768.56  11047.28      0.00   2790.21
H174                         2   1777.70  11104.36      0.00   2794.08
H174                         2   1793.64  11204.03      0.00   2801.82
H174                         2   1809.53  11303.31      0.00   2813.61
H174                         2   1825.48  11402.97      0.00   2821.91
H174                         2   1841.42  11502.62      0.00   2830.29
H174                         2   1857.36  11602.28      0.00   2838.57
H174                         2   1873.27  11701.66      0.00   2849.46
H174                         2   1889.12  11800.73      0.00   2863.18
H174                         2   1904.97  11899.84      0.00   2876.55
H174                         2   1920.85  11999.04      0.00   2889.30
H174                         2   1936.63  12097.67      0.00   2905.91
H174                         2   1952.25  12195.31      0.00   2927.64
H174                         2   1967.84  12292.75      0.00   2950.28
H174                         2   1983.19  12388.71      0.00   2978.54
H174                         2   1998.57  12484.80      0.00   3006.29
H174                         2   2013.75  12579.69      0.00   3038.22
H174                         2   2028.93  12674.55      0.00   3070.19
H174                         2   2044.11  12769.42      0.00   3102.15
H174                         2   2059.29  12864.29      0.00   3134.12
H174                         2   2074.47  12959.16      0.00   3166.09
H174                         2   2089.64  13054.03      0.00   3198.06
H174                         2   2104.82  13148.88      0.00   3230.09
H174                         2   2145.99  13406.21      0.00   3336.07
H174                         2   2191.32  13689.47      0.00   3464.73
H174                         2   2200.56  13747.28      0.00   3500.00
H175                         1   1343.88   8392.99      0.00   3500.00
H175                         1   1359.61   8491.33      0.00   3457.14
H175                         1   1374.05   8581.56      0.00   3413.58
H175                         1   1388.68   8673.00      0.00   3372.68
H175                         1   1403.42   8765.10      0.00   3333.35
H175                         1   1418.18   8857.36      0.00   3294.40
H175                         1   1432.94   8949.62      0.00   3255.46
H175                         1   1447.73   9042.08      0.00   3217.05
H175                         1   1462.54   9134.65      0.00   3178.92
H175                         1   1477.64   9229.02      0.00   3145.54
H175                         1   1492.43   9321.41      0.00   3106.92
H175                         1   1507.59   9416.19      0.00   3074.68
H175                         1   1522.92   9512.03      0.00   3046.05
H175                         1   1538.29   9608.06      0.00   3018.06
H175                         1   1553.63   9703.91      0.00   2989.46
H175                         1   1569.06   9800.38      0.00   2962.90
H175                         1   1584.73   9898.33      0.00   2942.66
H175                         1   1600.54   9997.11      0.00   2927.24
H175                         1   1616.39  10096.16      0.00   2913.36
H175                         1   1632.29  10195.58      0.00   2902.87
H175                         1   1648.24  10295.23      0.00   2894.55
H175                         1   1664.22  10395.12      0.00   2891.38
H175                         1   1680.22  10495.12      0.00   2891.39
H175                         1   1696.22  10595.12      0.00   2891.39
H175                         1   1712.22  10695.12      0.00   2891.39
H175                         1   1728.22  10795.12      0.00   2891.43
H175                         1   1744.19  10894.95      0.00   2896.30
H175                         1   1760.17  10994.83      0.00   2899.49
H175                         1   1776.17  11094.83      0.00   2899.48
H175                         1   1792.17  11194.83      0.00   2899.79
H175                         1   1808.13  11294.55      0.00   2907.33
H175                         1   1824.13  11394.55      0.00   2907.44
H175                         1   1840.09  11494.30      0.00   2914.30
H175                         1   1856.01  11593.81      0.00   2924.01
H175                         1   1871.90  11693.13      0.00   2935.51
H175                         1   1887.75  11792.21      0.00   2949.09
H175                         1   1903.57  11891.09      0.00   2964.03
H175                         1   1919.36  11989.73      0.00   2980.62
H175                         1   1935.12  12088.25      0.00   2997.86
H175                         1   1950.74  12185.88      0.00   3019.61
H175                         1   1966.31  12283.21      0.00   3042.76
H175                         1   1981.81  12380.04      0.00   3067.97
H175                         1   1996.98  12474.90      0.00   3099.96
H175                         1   2012.16  12569.77      0.00   3131.93
H175                         1   2027.34  12664.64      0.00   3163.90
H175                         1   2042.52  12759.50      0.00   3195.87
H175                         1   2057.70  12854.38      0.00   3227.82
H175                         1   2072.80  12948.76      0.00   3261.19
H175                         1   2087.63  13041.43      0.00   3299.00
H175                         1   2102.48  13134.25      0.00   3336.40
H175                         1   2129.35  13302.16      0.00   3406.25
H175                         1   2161.00  13500.00      0.00   3500.00
H176                         1   1362.60   8510.00      0.00   3500.00
H176                         1   1379.10   8613.12      0.00   3461.39
H176                         1   1394.13   8707.09      0.00   3426.96
H176                         1   1408.94   8799.65      0.00   3388.82
H176                         1   1423.98   8893.61      0.00   3354.28
H176                         1   1438.80   8986.25      0.00   3316.33
H176                         1   1453.58   9078.65      0.00   3277.76
H176                         1   1468.35   9170.91      0.00   3238.81
H176                         1   1483.20   9263.75      0.00   3201.39
H176                         1   1498.25   9357.79      0.00   3167.13
H176                         1   1513.42   9452.66      0.00   3135.15
H176                         1   1528.60   9547.52      0.00   3103.17
H176                         1   1543.89   9643.08      0.00   3073.53
H176                         1   1559.41   9740.07      0.00   3048.94
H176                         1   1566.75   9785.96      0.00   3037.32
H176                         1   1579.39   9864.92      0.00   3015.93
H176                         2   1876.81  11723.80      0.00   3041.25
H176                         2   1892.67  11822.96      0.00   3054.07
H176                         2   1908.49  11921.84      0.00   3068.99
H176                         2   1924.26  12020.40      0.00   3086.03
H176                         2   1939.94  12118.38      0.00   3106.17
H176                         2   1955.53  12215.79      0.00   3128.86
H176                         2   1971.12  12313.23      0.00   3151.48
H176                         2   1986.55  12409.71      0.00   3178.00
H176                         2   2002.00  12506.26      0.00   3204.23
H176                         2   2017.50  12603.10      0.00   3229.43
H176                         2   2032.68  12697.97      0.00   3261.39
H176                         2   2047.76  12792.26      0.00   3294.98
H176                         2   2062.61  12885.04      0.00   3332.51
H176                         2   2077.44  12977.78      0.00   3370.15
H176                         2   2092.21  13070.04      0.00   3409.09
H176                         2   2107.10  13163.13      0.00   3445.98
H176                         2   2126.57  13284.82      0.00   3500.00
H176                         3   1579.39   9864.92      0.00   3015.93
H176                         3   1592.04   9944.00      0.00   2996.53
H176                         3   1607.78  10042.39      0.00   2979.88
H176                         3   1623.51  10140.71      0.00   2961.54
H176                         3   1639.47  10240.46      0.00   2956.14
H176                         3   1655.47  10340.45      0.00   2956.09
H176                         3   1671.47  10440.44      0.00   2955.47
H176                         3   1687.43  10540.17      0.00   2947.91
H176                         3   1703.38  10639.90      0.00   2954.95
H176                         3   1719.38  10739.87      0.00   2956.09
H176                         3   1735.38  10839.87      0.00   2956.12
H176                         3   1751.36  10939.73      0.00   2960.12
H176                         3   1767.33  11039.56      0.00   2964.72
H176                         3   1783.29  11139.29      0.00   2972.10
H176                         3   1799.23  11238.93      0.00   2980.20
H176                         3   1815.16  11338.52      0.00   2988.41
H176                         3   1819.26  11364.10      0.00   2991.27
H176                         3   1825.86  11405.40      0.00   2997.02
H176                         3   1842.63  11510.18      0.00   3012.02
H176                         3   1861.04  11625.28      0.00   3028.56
H176                         3   1870.96  11687.25      0.00   3037.64
H176                         3   1876.81  11723.80      0.00   3041.25
H177                         1   1592.04   9944.00      0.00   2996.53
H177                         1   1599.16   9988.48      0.00   2996.37
H177                         1   1605.38  10027.37      0.00   2996.37
H177                         1   1617.87  10105.41      0.00   2996.41
H177                         1   1633.87  10205.41      0.00   2996.53
H177                         1   1649.87  10305.41      0.00   2996.53
H177                         1   1665.87  10405.41      0.00   2996.53
H177                         1   1681.87  10505.41      0.00   2996.53
H177                         1   1697.87  10605.41      0.00   2996.53
H177                         1   1713.87  10705.41      0.00   2996.53
H177                         1   1729.87  10805.41      0.00   2996.53
H177                         1   1745.87  10905.41      0.00   2996.53
H177                         1   1761.87  11005.41      0.00   2996.53
H177                         1   1777.87  11105.41      0.00   2996.53
H177                         1   1793.87  11205.41      0.00   2996.53
H177                         1   1809.87  11305.41      0.00   2996.54
H177                         1   1825.86  11405.40      0.00   2997.02
H178                         1   1566.75   9785.96      0.00   3037.32
H178                         1   1587.53   9915.80      0.00   3037.71
H178                         1   1602.13  10007.05      0.00   3037.72
H178                         1   1629.75  10179.71      0.00   3037.66
H178                         1   1646.08  10281.76      0.00   3037.64
H178                         1   1704.11  10644.42      0.00   3037.63
H178                         1   1727.89  10793.05      0.00   3037.97
H178                         1   1759.05  10987.83      0.00   3037.97
H178                         1   1771.45  11065.30      0.00   3037.95
H178                         1   1801.20  11251.22      0.00   3037.97
H178                         1   1843.68  11516.78      0.00   3037.91
H178                         1   1870.96  11687.25      0.00   3037.64
H179                         1   1390.03   8681.42      0.00   3500.00
H179                         1   1406.26   8782.85      0.00   3465.99
H179                         1   1421.16   8876.02      0.00   3429.49
H179                         1   1435.95   8968.43      0.00   3390.89
H179                         1   1450.58   9059.88      0.00   3349.99
H179                         1   1465.33   9152.08      0.00   3310.91
H179                         1   1480.02   9243.85      0.00   3270.79
H179                         1   1494.87   9336.68      0.00   3233.33
H179                         1   1509.80   9430.00      0.00   3197.06
H179                         1   1524.67   9522.95      0.00   3159.98
H179                         1   1539.85   9617.82      0.00   3128.02
H179                         1   1555.03   9712.68      0.00   3096.03
H179                         1   1570.31   9808.18      0.00   3066.17
H179                         1   1587.53   9915.80      0.00   3037.71
H179                         2   1843.68  11516.78      0.00   3037.91
H179                         2   1853.16  11575.98      0.00   3045.71
H179                         2   1869.02  11675.10      0.00   3058.51
H179                         2   1884.75  11773.41      0.00   3076.86
H179                         2   1900.47  11871.69      0.00   3095.40
H179                         2   1916.22  11970.11      0.00   3113.21
H179                         2   1931.68  12066.75      0.00   3138.67
H179                         2   1947.02  12162.61      0.00   3166.86
H179                         2   1962.64  12260.26      0.00   3188.57
H179                         2   1978.16  12357.23      0.00   3213.27
H179                         2   1993.53  12453.32      0.00   3241.02
H179                         2   2008.77  12548.58      0.00   3271.71
H179                         2   2024.24  12645.27      0.00   3297.41
H179                         2   2039.37  12739.79      0.00   3330.39
H179                         2   2054.16  12832.26      0.00   3368.75
H179                         2   2069.06  12925.40      0.00   3405.32
H179                         2   2083.84  13017.76      0.00   3444.03
H179                         2   2098.82  13111.35      0.00   3479.63
H179                         2   2105.84  13155.25      0.00   3500.00
H180                         1   1405.68   8779.28      0.00   3500.00
H180                         1   1420.22   8870.11      0.00   3463.92
H180                         1   1435.06   8962.90      0.00   3426.37
H180                         1   1449.85   9055.34      0.00   3387.88
H180                         1   1464.67   9147.93      0.00   3349.84
H180                         1   1479.58   9241.14      0.00   3313.29
H180                         1   1494.47   9334.21      0.00   3276.43
